ubigeo,dominio,trabaja,p506,tamanoemp,horas,ingreso,sexo,edad,edociv,educ,informal,anio,id,anoseduc,exp,exp2,sector
150119,8,1,8511,5,42,2190,0,70,1,8,0,2023,68471,15,55,3025,3
150125,8,1,5231,1,60,1470,0,31,1,10,0,2023,68473,17,14,196,3
150125,8,1,7511,5,40,1465,0,63,5,8,0,2023,68478,15,48,2304,3
150135,8,1,1810,1,45,150,1,71,2,8,1,2023,68481,15,56,3136,3
150135,8,1,5143,2,48,1975,0,46,1,7,0,2023,68483,13,33,1089,3
150135,8,1,5220,1,48,260,0,48,5,6,0,2023,68484,11,37,1369,3
150135,8,1,1541,1,54,475,0,30,2,10,1,2023,68485,17,13,169,3
150135,8,1,9500,1,15,400,0,64,3,4,1,2023,68494,6,58,3364,8
150135,8,1,7010,1,36,1025,0,27,1,8,0,2023,68495,15,12,144,13
150135,8,1,7491,5,45,2258,0,25,1,10,0,2023,68496,17,8,64,13
150135,8,1,5231,1,72,1470,0,30,1,6,0,2023,68497,11,19,361,3
150135,8,0,8010,5,0,1453,1,56,5,10,0,2023,68501,17,39,1521,14
150117,8,1,7511,5,42,1000,0,65,2,7,0,2023,68506,13,52,2704,3
150117,8,1,5220,1,24,360,0,42,1,10,1,2023,68508,17,25,625,3
150117,8,1,9249,4,41,1400,0,22,1,7,0,2023,68511,13,9,81,3
150117,8,1,7422,3,48,1700,0,34,1,10,0,2023,68514,17,17,289,3
150117,8,1,8010,1,45,1000,0,26,1,9,0,2023,68516,16,10,100,14
150117,8,1,7290,1,45,1120,1,23,1,9,0,2023,68520,16,7,49,3
150110,8,1,4530,1,17,1445,0,44,6,9,0,2023,68523,16,28,784,3
150110,8,1,7421,3,44,1330,1,43,2,8,0,2023,68524,15,28,784,3
150110,8,1,5141,3,48,1670,1,56,2,7,0,2023,68532,13,43,1849,3
150110,8,1,5211,2,48,1170,0,29,5,7,0,2023,68535,13,16,256,3
150110,8,1,5139,1,48,1810,1,40,2,10,0,2023,68540,17,23,529,3
150110,8,1,2424,2,45,2300,0,38,2,10,0,2023,68541,17,21,441,3
150110,8,1,8512,1,36,550,0,20,1,8,1,2023,68545,15,5,25,3
150110,8,1,7250,1,7,800,1,17,1,6,1,2023,68546,11,6,36,3
150110,8,1,8511,5,60,2370,1,31,1,10,0,2023,68549,17,14,196,3
150110,8,1,4020,5,60,1566,1,27,6,6,0,2023,68551,11,16,256,1
150110,8,1,6021,1,75,400,1,60,2,6,1,2023,68553,11,49,2401,1
150110,8,1,9500,1,40,1000,0,59,2,7,1,2023,68554,13,46,2116,8
150110,8,1,6519,5,50,1740,0,27,1,10,0,2023,68555,17,10,100,3
150110,8,1,6601,2,47,1300,0,22,6,6,1,2023,68556,11,11,121,10
150110,8,1,7493,4,51,1300,1,32,6,7,0,2023,68557,13,19,361,13
150128,8,1,7493,5,44,900,0,54,5,6,0,2023,68558,11,43,1849,13
150128,8,1,7511,5,48,1034,1,30,6,6,0,2023,68561,11,19,361,3
150128,8,1,5520,1,54,900,1,21,1,6,0,2023,68564,11,10,100,3
150132,8,1,8021,5,30,1914,0,56,2,10,0,2023,68566,17,39,1521,1
150132,8,1,7523,5,40,1800,0,28,1,10,1,2023,68567,17,11,121,3
150132,8,1,7511,5,40,2765,1,40,1,10,0,2023,68574,17,23,529,3
150132,8,1,5220,4,48,940,0,18,1,7,0,2023,68579,13,5,25,3
150132,8,1,9301,1,36,300,1,52,6,5,1,2023,68582,9,43,1849,3
150132,8,1,5143,1,48,1790,1,28,1,9,0,2023,68588,16,12,144,3
150132,8,1,9500,1,48,1215,0,26,1,9,1,2023,68589,16,10,100,8
150132,8,1,4520,1,48,525,1,22,1,9,1,2023,68591,16,6,36,3
150103,8,1,5252,1,16,120,0,35,6,10,1,2023,68594,17,18,324,3
150103,8,1,6023,4,48,2500,1,54,2,6,0,2023,68600,11,43,1849,1
150103,8,0,5150,4,0,975,0,25,1,10,0,2023,68602,17,8,64,3
150137,8,1,6420,5,48,1653,1,44,1,6,0,2023,68604,11,33,1089,3
150137,8,1,8511,5,36,1914,0,51,5,9,0,2023,68610,16,35,1225,3
150137,8,1,8090,3,18,1000,1,42,1,9,0,2023,68614,16,26,676,2
150137,8,1,9302,1,16,1400,0,28,1,7,1,2023,68615,13,15,225,1
150137,8,1,5231,1,4,895,0,37,2,10,1,2023,68616,17,20,400,3
150137,8,1,4520,5,70,1940,1,36,2,8,0,2023,68617,15,21,441,3
150137,8,1,2520,1,50,1710,0,40,1,9,1,2023,68618,16,24,576,3
150101,8,1,6412,5,52,2175,1,55,6,9,0,2023,68624,16,39,1521,3
150101,8,1,4530,1,57,440,1,25,1,6,1,2023,68636,11,14,196,3
150101,8,1,5122,2,54,1145,0,23,1,8,1,2023,68637,15,8,64,3
150101,8,1,6303,5,48,892,1,23,1,6,0,2023,68642,11,12,144,1
150101,8,1,8511,5,48,1044,1,32,1,9,0,2023,68646,16,16,256,3
150140,8,1,1711,5,55,770,1,49,6,6,0,2023,68647,11,38,1444,3
150140,8,1,7493,4,48,840,1,25,1,7,1,2023,68650,13,12,144,13
150140,8,1,5520,5,48,792,0,23,1,7,0,2023,68651,13,10,100,3
150140,8,1,7422,4,44,1800,0,34,2,10,0,2023,68654,17,17,289,3
150140,8,1,7422,4,48,2800,1,36,2,10,0,2023,68655,17,19,361,3
150140,8,1,5520,1,44,350,0,37,1,6,1,2023,68657,11,26,676,3
150140,8,1,4100,5,48,1200,1,58,2,6,1,2023,68660,11,47,2209,6
150140,8,1,1541,1,48,1010,0,31,1,7,1,2023,68662,13,18,324,3
150140,8,1,5231,1,48,895,0,31,1,9,0,2023,68664,16,15,225,3
150140,8,1,5252,2,46,360,0,46,1,5,1,2023,68665,9,37,1369,3
150133,8,1,7513,5,48,1700,1,52,6,8,0,2023,68667,15,37,1369,3
150133,8,0,7493,5,0,512,0,36,6,6,0,2023,68668,11,25,625,13
150142,8,1,3610,1,37,350,1,54,5,6,1,2023,68677,11,43,1849,5
150142,8,1,3610,1,44,400,1,25,1,7,1,2023,68678,13,12,144,5
150142,8,1,5252,1,66,1120,0,21,1,9,1,2023,68684,16,5,25,3
150142,8,1,9500,1,19,300,0,61,4,3,1,2023,68685,3,58,3364,8
150142,8,1,5239,1,48,300,1,65,2,6,1,2023,68688,11,54,2916,3
150142,8,1,9302,1,48,1200,0,24,6,5,1,2023,68690,9,15,225,1
150142,8,1,5520,1,48,360,0,38,5,5,1,2023,68691,9,29,841,3
150143,8,1,5234,1,40,1540,1,47,1,10,0,2023,68694,17,30,900,3
150143,8,1,5234,1,40,3425,0,33,1,11,0,2023,68695,19,14,196,3
150143,8,1,6412,3,40,500,1,47,2,6,1,2023,68700,11,36,1296,3
150143,8,1,7493,4,47,892,0,42,2,6,0,2023,68701,11,31,961,13
150143,8,1,5520,1,56,2000,1,51,5,6,1,2023,68705,11,40,1600,3
150143,8,1,6519,3,55,1025,0,21,1,8,0,2023,68706,15,6,36,3
150106,8,1,2693,4,48,1000,1,47,6,5,0,2023,68711,9,38,1444,3
150106,8,1,8010,4,40,1610,1,21,1,8,0,2023,68713,15,6,36,14
150125,8,1,5520,4,54,1405,1,54,1,5,0,2023,68719,9,45,2025,3
150125,8,0,8021,5,0,2150,1,56,6,10,0,2023,68720,17,39,1521,1
150125,8,1,8021,5,40,3250,0,60,6,10,0,2023,68721,17,43,1849,1
150125,8,1,5520,1,24,250,1,32,1,9,1,2023,68727,16,16,256,3
150125,8,1,2424,5,12,1370,0,25,1,10,1,2023,68728,17,8,64,3
150125,8,1,5252,1,48,230,1,23,1,6,1,2023,68731,11,12,144,3
150125,8,1,9500,1,28,1023,0,40,1,6,1,2023,68732,11,29,841,8
150125,8,1,4520,1,48,310,1,27,1,6,1,2023,68735,11,16,256,3
150112,8,1,5520,5,48,892,1,39,6,6,0,2023,68738,11,28,784,3
150112,8,1,3610,1,18,70,1,55,6,6,1,2023,68741,11,44,1936,5
150112,8,1,1810,2,65,565,1,22,1,6,1,2023,68743,11,11,121,3
150112,8,1,5231,1,48,775,0,25,6,7,1,2023,68744,13,12,144,3
150112,8,1,1810,1,44,510,1,25,6,6,1,2023,68745,11,14,196,3
150112,8,1,1544,3,44,1337,1,39,1,6,0,2023,68749,11,28,784,3
150132,8,1,4520,1,48,1340,1,43,6,5,1,2023,68751,9,34,1156,3
150132,8,1,1541,1,45,455,1,19,1,6,1,2023,68754,11,8,64,3
150132,8,1,2423,3,40,950,1,24,1,8,0,2023,68760,15,9,81,3
150132,8,1,5520,1,42,192,0,46,6,5,1,2023,68762,9,37,1369,3
150132,8,1,5010,1,60,1047,1,39,6,6,0,2023,68765,11,28,784,8
150132,8,1,9500,1,48,900,0,34,6,3,1,2023,68766,3,31,961,8
150118,8,1,8010,1,35,1800,0,40,1,10,1,2023,68774,17,23,529,14
150118,8,1,8010,1,24,1000,0,35,1,8,1,2023,68775,15,20,400,14
150118,8,1,7523,5,66,2150,1,44,6,10,0,2023,68778,17,27,729,3
150118,8,1,1721,4,66,847,1,50,6,3,0,2023,68782,3,47,2209,3
150118,8,1,4100,5,46,420,1,26,1,10,1,2023,68784,17,9,81,6
150118,8,1,8021,1,30,1306,0,25,1,10,0,2023,68785,17,8,64,1
150118,8,1,8010,5,60,1000,0,20,1,7,1,2023,68786,13,7,49,14
150118,8,1,1810,1,40,350,0,29,1,7,1,2023,68787,13,16,256,3
150103,8,1,5030,4,40,1955,1,28,1,10,0,2023,68791,17,11,121,1
150103,8,1,5020,1,48,700,1,25,1,7,1,2023,68795,13,12,144,1
150103,8,1,4530,1,46,1080,0,27,1,10,1,2023,68798,17,10,100,3
150103,8,1,8511,2,40,892,0,42,5,5,0,2023,68799,9,33,1089,3
150103,8,1,8511,5,33,1800,0,23,1,9,1,2023,68800,16,7,49,3
150103,8,1,1711,1,32,1160,1,63,2,6,0,2023,68805,11,52,2704,3
150103,8,1,6023,5,48,1365,0,42,1,8,0,2023,68806,15,27,729,1
150103,8,1,1810,1,4,320,1,21,1,7,1,2023,68807,13,8,64,3
150103,8,1,7491,5,40,1517,1,44,6,5,0,2023,68809,9,35,1225,13
150103,8,1,5520,1,8,50,0,38,6,10,1,2023,68810,17,21,441,3
150108,8,1,4520,2,40,2935,1,28,1,9,0,2023,68812,16,12,144,3
150108,8,1,9500,1,48,900,0,51,5,6,1,2023,68813,11,40,1600,8
150108,8,1,4520,2,40,1515,1,24,1,8,0,2023,68814,15,9,81,3
150108,8,1,1810,1,18,80,0,37,5,6,1,2023,68815,11,26,676,3
150108,8,1,9309,1,48,1218,0,31,1,8,0,2023,68816,15,16,256,2
150108,8,1,5122,4,60,1155,1,30,1,6,0,2023,68817,11,19,361,3
150108,8,1,7492,4,40,1044,1,50,6,8,0,2023,68818,15,35,1225,13
150108,8,1,2520,1,48,1115,1,23,6,7,1,2023,68821,13,10,100,3
150123,8,1,9500,1,80,1300,1,67,6,5,0,2023,68826,9,58,3364,8
150123,8,1,140,1,48,450,1,21,1,6,1,2023,68831,11,10,100,3
150123,8,1,5520,1,35,200,0,41,1,5,1,2023,68833,9,32,1024,3
150123,8,1,5020,1,17,135,1,21,1,9,1,2023,68834,16,5,25,1
150123,8,1,140,1,32,1025,0,55,3,4,1,2023,68836,6,49,2401,3
150123,8,1,1533,2,48,1025,1,30,1,4,1,2023,68837,6,24,576,3
150123,8,1,4520,1,50,340,1,59,6,6,1,2023,68840,11,48,2304,3
150106,8,1,5233,1,48,150,0,33,5,6,1,2023,68847,11,22,484,3
150106,8,1,1711,1,72,360,1,58,2,6,1,2023,68848,11,47,2209,3
150106,8,1,8030,4,40,1740,1,60,6,6,0,2023,68850,11,49,2401,1
150106,8,1,2520,3,60,2480,1,29,1,10,0,2023,68852,17,12,144,3
150106,8,1,8021,1,72,1479,1,52,2,5,0,2023,68856,9,43,1849,1
150106,8,1,1810,1,46,200,0,17,1,6,1,2023,68859,11,6,36,3
150132,8,1,7511,5,48,1392,0,41,5,6,0,2023,68860,11,30,900,3
150132,8,1,5520,1,36,150,0,29,2,6,1,2023,68863,11,18,324,3
150132,8,1,1810,1,72,700,1,46,6,4,1,2023,68864,6,40,1600,3
150132,8,1,9500,1,55,1200,0,49,6,6,1,2023,68865,11,38,1444,8
150132,8,1,1810,1,51,300,1,46,6,6,1,2023,68867,11,35,1225,3
150132,8,1,9301,1,44,250,1,42,6,3,1,2023,68868,3,39,1521,3
150132,8,1,1810,1,48,420,1,35,6,3,1,2023,68870,3,32,1024,3
150132,8,1,4520,2,60,855,1,40,2,5,0,2023,68876,9,31,961,3
150132,8,1,3692,1,45,300,1,35,5,6,1,2023,68880,11,24,576,5
150132,8,1,6022,4,48,892,1,65,6,6,0,2023,68881,11,54,2916,1
150132,8,1,6303,1,48,180,0,33,6,5,1,2023,68882,9,24,576,1
150132,8,1,6021,3,98,1500,1,42,6,6,0,2023,68884,11,31,961,1
150132,8,1,1810,5,48,1185,1,43,6,6,0,2023,68886,11,32,1024,3
150103,8,1,9500,1,54,800,0,51,6,6,1,2023,68889,11,40,1600,8
150103,8,1,9500,1,16,140,0,51,5,5,1,2023,68890,9,42,1764,8
150103,8,1,4520,1,32,270,1,28,1,4,1,2023,68891,6,22,484,3
150103,8,1,4520,1,32,270,1,26,1,5,1,2023,68892,9,17,289,3
150103,8,1,5020,1,48,195,1,16,1,5,1,2023,68893,9,7,49,1
150103,8,1,1810,1,30,250,0,29,6,6,1,2023,68895,11,18,324,3
150103,8,1,6023,1,55,1400,1,33,6,6,1,2023,68896,11,22,484,1
150103,8,1,7513,5,40,925,0,56,1,3,1,2023,68897,3,53,2809,3
150103,8,1,7412,2,45,1590,0,26,1,8,0,2023,68898,15,11,121,3
150103,8,1,1711,4,61,1000,1,27,1,6,0,2023,68899,11,16,256,3
150103,8,1,2102,2,51,775,1,23,1,6,0,2023,68900,11,12,144,1
150103,8,1,9500,1,35,400,0,57,5,3,1,2023,68901,3,54,2916,8
150123,8,1,5252,1,33,90,1,26,6,6,1,2023,68904,11,15,225,3
150123,8,1,5252,1,33,75,1,20,1,6,1,2023,68906,11,9,81,3
150123,8,1,6023,1,72,80,1,47,6,3,1,2023,68907,3,44,1936,1
150123,8,1,5020,1,66,2045,1,48,6,6,1,2023,68915,11,37,1369,1
150123,8,1,9500,1,67,1700,0,51,6,7,1,2023,68916,13,38,1444,8
150123,8,1,1810,1,50,170,0,27,6,8,1,2023,68918,15,12,144,3
150107,8,1,6420,5,25,3850,0,35,6,10,0,2023,68925,17,18,324,3
150107,8,1,9900,5,40,4389,0,52,2,10,0,2023,68930,17,35,1225,21
150121,8,1,7010,1,40,1305,0,43,1,8,0,2023,68943,15,28,784,13
150121,8,1,5220,5,40,2525,0,27,1,10,0,2023,68944,17,10,100,3
150121,8,1,8511,5,52,3850,0,65,5,11,0,2023,68945,19,46,2116,3
150121,8,1,8511,5,41,4100,0,60,4,10,0,2023,68946,17,43,1849,3
150121,8,1,5232,3,48,1810,0,35,1,6,1,2023,68948,11,24,576,3
150121,8,1,6519,5,48,3306,0,47,2,10,0,2023,68949,17,30,900,3
150121,8,1,6519,5,48,3045,1,46,2,9,0,2023,68950,16,30,900,3
150121,8,1,6601,4,48,3045,1,50,1,11,0,2023,68954,19,31,961,10
150136,8,1,7512,5,50,3680,0,66,2,11,1,2023,68956,19,47,2209,3
150136,8,1,7511,5,40,6656,0,54,4,11,0,2023,68960,19,35,1225,3
150136,8,1,4520,1,40,2940,1,27,1,10,1,2023,68961,17,10,100,3
150136,8,1,7411,1,30,1050,0,23,1,9,1,2023,68962,16,7,49,3
150136,8,1,9213,1,40,2000,0,62,4,10,0,2023,68963,17,45,2025,3
150136,8,1,7499,1,40,2959,0,29,1,11,0,2023,68964,19,10,100,13
150136,8,1,9213,1,40,2000,1,42,4,11,0,2023,68965,19,23,529,3
150136,8,1,9213,2,48,1200,1,59,5,9,1,2023,68967,16,43,1849,3
150136,8,1,7512,5,40,1532,1,57,5,8,0,2023,68968,15,42,1764,3
150116,8,1,8511,5,40,1740,0,69,5,8,0,2023,68969,15,54,2916,3
150116,8,1,5520,1,48,1500,1,45,1,10,1,2023,68972,17,28,784,3
150116,8,1,5520,1,42,240,1,33,1,6,1,2023,68973,11,22,484,3
150116,8,1,7411,1,40,1025,1,26,1,9,1,2023,68974,16,10,100,3
150116,8,1,7511,5,48,1300,1,24,1,6,1,2023,68978,11,13,169,3
150116,8,1,7513,5,40,2100,1,66,2,10,0,2023,68980,17,49,2401,3
150116,8,1,7513,5,40,1044,0,65,2,10,0,2023,68981,17,48,2304,3
150116,8,1,8511,5,48,1470,0,30,1,10,0,2023,68983,17,13,169,3
150130,8,1,6519,5,40,2784,1,30,1,10,0,2023,68996,17,13,169,3
150130,8,1,7430,5,46,5600,1,43,1,10,1,2023,69006,17,26,676,3
150130,8,1,3311,4,48,1485,1,55,1,9,0,2023,69012,16,39,1521,3
150130,8,1,7491,5,48,1044,1,57,2,8,0,2023,69014,15,42,1764,13
150122,8,1,5149,1,35,10390,1,43,2,10,0,2023,69017,17,26,676,3
150122,8,1,6420,1,45,1740,0,24,1,10,0,2023,69020,17,7,49,3
150122,8,1,5150,1,44,3420,1,39,1,6,1,2023,69024,11,28,784,3
150140,8,1,8030,5,14,800,1,57,2,11,1,2023,69026,19,38,1444,1
150140,8,1,2213,1,16,200,1,25,1,10,1,2023,69028,17,8,64,3
150140,8,1,7499,1,60,1025,0,52,4,8,1,2023,69031,15,37,1369,13
150140,8,1,8511,3,48,6310,1,52,2,11,0,2023,69032,19,33,1089,3
150140,8,1,8030,4,15,5000,0,47,2,10,1,2023,69033,17,30,900,1
150140,8,1,7512,5,40,7700,1,63,2,10,0,2023,69034,17,46,2116,3
150140,8,1,5239,5,40,4870,1,24,1,10,0,2023,69037,17,7,49,3
150140,8,1,7511,5,30,1025,0,22,1,9,1,2023,69038,16,6,36,3
150140,8,1,8030,5,22,4000,1,64,2,11,0,2023,69042,19,45,2025,1
150140,8,1,8021,2,40,3915,0,58,2,10,0,2023,69043,17,41,1681,1
150140,8,1,5239,2,40,4420,1,28,1,10,0,2023,69044,17,11,121,3
150140,8,1,2423,4,41,6005,1,46,6,10,0,2023,69046,17,29,841,3
150140,8,1,6519,5,36,2640,0,42,6,8,0,2023,69047,15,27,729,3
150140,8,1,7513,5,40,1750,1,69,2,11,0,2023,69051,19,50,2500,3
150140,8,1,7412,1,40,892,0,60,5,6,0,2023,69053,11,49,2401,3
150140,8,1,9249,1,48,1000,1,25,1,7,1,2023,69054,13,12,144,3
150140,8,1,7530,5,40,4750,0,50,1,10,0,2023,69062,17,33,1089,3
150140,8,1,7523,5,40,3120,1,57,4,10,0,2023,69064,17,40,1600,3
150140,8,1,9500,1,48,1044,0,46,3,3,0,2023,69065,3,43,1849,8
150140,8,1,8511,5,6,2000,1,70,6,11,1,2023,69069,19,51,2601,3
150108,8,1,5143,5,65,2235,1,30,1,10,0,2023,69072,17,13,169,3
150108,8,1,6519,2,55,5925,1,41,2,10,0,2023,69075,17,24,576,3
150108,8,1,5050,5,54,13140,1,48,2,10,0,2023,69080,17,31,961,8
150108,8,1,6519,5,40,3654,0,45,2,10,0,2023,69081,17,28,784,3
150108,8,1,6519,4,44,3915,0,56,5,10,0,2023,69085,17,39,1521,3
150108,8,1,7411,2,44,5000,1,27,1,10,1,2023,69086,17,10,100,3
150108,8,1,5010,3,25,850,1,24,1,9,1,2023,69089,16,8,64,8
150106,8,1,6519,5,60,3850,0,33,2,10,0,2023,69092,17,16,256,3
150106,8,1,9500,1,44,1500,0,43,6,6,1,2023,69096,11,32,1024,8
150106,8,1,7511,5,48,1500,1,27,1,6,1,2023,69098,11,16,256,3
150106,8,1,3694,5,72,395,0,56,5,3,1,2023,69100,3,53,2809,5
150106,8,1,5239,2,48,1675,1,41,1,6,1,2023,69102,11,30,900,3
150106,8,1,8021,5,35,2000,0,62,1,10,0,2023,69103,17,45,2025,1
150106,8,1,4010,5,40,1380,0,42,5,9,0,2023,69107,16,26,676,NA
150135,8,1,1810,3,48,1800,1,49,6,6,0,2023,69109,11,38,1444,3
150135,8,1,1810,5,48,1800,1,45,1,10,0,2023,69115,17,28,784,3
150135,8,1,1810,2,40,960,1,25,1,6,0,2023,69117,11,14,196,3
150135,8,1,9199,1,66,600,1,70,2,6,1,2023,69118,11,59,3481,3
150135,8,1,6023,2,70,1500,1,50,6,8,0,2023,69120,15,35,1225,1
150135,8,1,9213,2,40,1025,1,26,1,10,1,2023,69122,17,9,81,3
150135,8,1,6519,5,40,3950,1,29,4,10,0,2023,69126,17,12,144,3
150135,8,1,6519,5,70,3987,1,42,2,11,0,2023,69127,19,23,529,3
150135,8,1,7010,1,40,350,0,29,6,8,1,2023,69130,15,14,196,13
150135,8,1,7523,5,40,7700,1,32,1,10,0,2023,69131,17,15,225,3
150135,8,1,8520,1,45,2000,0,30,1,10,1,2023,69132,17,13,169,3
150135,8,1,4520,3,50,5875,1,28,1,10,1,2023,69133,17,11,121,3
150135,8,1,9199,1,25,540,0,57,6,8,1,2023,69134,15,42,1764,3
150135,8,1,7010,1,25,400,0,71,1,9,1,2023,69137,16,55,3025,13
150135,8,1,8010,5,25,2600,0,46,2,10,0,2023,69143,17,29,841,14
150135,8,1,7411,1,40,2700,0,26,1,10,0,2023,69145,17,9,81,3
150135,8,1,7493,3,48,892,0,58,5,8,0,2023,69146,15,43,1849,13
150135,8,1,5220,1,8,35,1,57,1,10,1,2023,69149,17,40,1600,3
150110,8,1,5220,1,49,1835,0,64,1,10,0,2023,69151,17,47,2209,3
150110,8,1,7513,5,40,1850,1,66,6,6,0,2023,69156,11,55,3025,3
150110,8,1,7411,1,48,1350,0,51,6,6,0,2023,69157,11,40,1600,3
150128,8,1,1920,1,59,2480,1,65,2,6,0,2023,69168,11,54,2916,3
150128,8,1,1920,1,50,2540,0,61,2,10,0,2023,69169,17,44,1936,3
150128,8,1,5232,1,60,2280,1,29,1,10,1,2023,69170,17,12,144,3
150128,8,1,5232,1,60,2280,1,26,1,10,1,2023,69171,17,9,81,3
150128,8,1,4530,1,45,440,1,31,6,6,1,2023,69174,11,20,400,3
150128,8,1,1810,2,43,290,0,31,6,8,0,2023,69175,15,16,256,3
150128,8,1,8010,5,20,1125,0,61,4,10,0,2023,69176,17,44,1936,14
150132,8,1,7512,5,40,1950,1,64,2,8,0,2023,69178,15,49,2401,3
150132,8,1,1810,1,2,60,0,74,2,5,1,2023,69181,9,65,4225,3
150132,8,1,5139,3,72,892,1,55,2,6,0,2023,69182,11,44,1936,3
150132,8,1,1810,1,39,200,0,55,2,6,1,2023,69183,11,44,1936,3
150132,8,1,7513,5,24,1740,1,70,5,8,0,2023,69186,15,55,3025,3
150132,8,1,1810,1,40,170,1,34,1,7,1,2023,69187,13,21,441,3
150137,8,1,5143,1,40,1290,1,64,1,10,0,2023,69212,17,47,2209,3
150137,8,1,6022,1,25,1000,0,74,5,7,1,2023,69222,13,61,3721,1
150137,8,1,7411,1,45,1992,0,46,1,10,1,2023,69223,17,29,841,3
150137,8,1,6412,1,42,1500,1,41,1,7,1,2023,69224,13,28,784,3
150137,8,1,5232,1,48,1360,0,52,1,6,1,2023,69227,11,41,1681,3
150105,8,1,8511,5,36,2175,0,62,2,8,0,2023,69228,15,47,2209,3
150105,8,1,6309,2,18,240,1,23,1,6,1,2023,69234,11,12,144,2
150105,8,1,8021,4,30,2436,1,58,5,11,0,2023,69236,19,39,1521,1
150105,8,0,9199,1,0,600,0,22,1,9,1,2023,69238,16,6,36,3
150134,8,1,5252,1,70,455,1,32,1,8,1,2023,69244,15,17,289,3
150134,8,1,4520,1,45,240,1,18,1,6,1,2023,69245,11,7,49,3
150134,8,1,5122,1,70,70,1,42,2,6,1,2023,69246,11,31,961,3
150134,8,1,9219,2,24,300,0,21,1,9,1,2023,69248,16,5,25,3
150134,8,1,6599,1,45,800,0,61,1,10,1,2023,69252,17,44,1936,10
150108,8,1,6519,5,40,1827,0,43,2,6,0,2023,69255,11,32,1024,3
150108,8,0,5010,4,0,3510,1,48,2,10,0,2023,69256,17,31,961,8
150108,8,1,5232,1,72,1370,0,73,3,6,1,2023,69259,11,62,3844,3
150108,8,1,6519,4,40,4740,1,44,6,10,0,2023,69260,17,27,729,3
150108,8,1,7414,4,40,2175,0,31,6,7,0,2023,69261,13,18,324,3
150108,8,1,5131,1,48,2560,0,52,1,10,0,2023,69263,17,35,1225,3
150108,8,1,5239,1,72,3995,0,38,1,9,1,2023,69267,16,22,484,3
150108,8,1,8511,2,72,5350,1,40,1,10,0,2023,69274,17,23,529,3
150143,8,1,8010,2,35,2262,0,60,2,10,0,2023,69276,17,43,1849,14
150143,8,1,8010,1,40,850,0,35,1,8,0,2023,69279,15,20,400,14
150143,8,1,9500,1,48,1500,0,47,1,6,1,2023,69280,11,36,1296,8
150143,8,1,5520,5,48,1050,1,20,1,7,0,2023,69281,13,7,49,3
150143,8,1,5020,1,46,70,1,58,1,7,1,2023,69282,13,45,2025,1
150143,8,1,9500,1,60,750,1,61,2,6,0,2023,69283,11,50,2500,8
150125,8,1,5122,2,28,535,1,22,1,6,0,2023,69289,11,11,121,3
150125,8,1,6592,5,32,2400,0,34,5,6,0,2023,69290,11,23,529,10
150125,8,1,5139,1,42,35,0,31,2,6,1,2023,69291,11,20,400,3
150125,8,1,1911,1,54,2455,1,33,2,8,0,2023,69292,15,18,324,3
150125,8,0,9500,1,22,50,0,50,5,6,1,2023,69294,11,39,1521,8
150125,8,1,2691,4,48,695,1,48,6,8,0,2023,69300,15,33,1089,3
150135,8,1,9249,1,36,500,0,19,1,7,1,2023,69308,13,6,36,3
150135,8,1,7511,5,48,2125,1,65,2,6,0,2023,69310,11,54,2916,3
150135,8,1,8021,1,30,1025,0,25,1,10,1,2023,69315,17,8,64,1
150135,8,1,6420,5,60,1131,1,31,2,9,0,2023,69316,16,15,225,3
150135,8,1,5239,1,84,1000,1,42,6,6,0,2023,69318,11,31,961,3
150135,8,1,9500,1,40,1025,0,58,5,6,1,2023,69320,11,47,2209,8
150117,8,1,9500,1,35,1000,0,56,5,3,1,2023,69324,3,53,2809,8
150117,8,1,4520,2,45,920,1,21,1,9,1,2023,69326,16,5,25,3
150117,8,1,4530,1,40,1450,1,61,2,5,0,2023,69327,9,52,2704,3
150117,8,1,8519,1,18,140,1,32,1,8,1,2023,69329,15,17,289,3
150117,8,1,7220,2,30,2500,0,30,1,10,0,2023,69330,17,13,169,3
150117,8,1,1810,5,61,1595,1,31,6,8,0,2023,69331,15,16,256,3
150117,8,1,7523,5,40,2697,0,30,6,10,0,2023,69336,17,13,169,3
150117,8,1,7499,2,45,1280,0,23,1,9,0,2023,69339,16,7,49,13
150117,8,1,4540,1,40,220,1,18,1,6,1,2023,69340,11,7,49,7
150117,8,1,4540,1,40,275,1,22,1,9,1,2023,69341,16,6,36,7
150110,8,1,7493,4,48,1392,1,54,6,7,0,2023,69342,13,41,1681,13
150110,8,1,3610,1,51,2200,1,25,6,6,1,2023,69347,11,14,196,5
150110,8,1,7430,2,68,1629,1,41,1,8,0,2023,69349,15,26,676,3
150110,8,1,6301,5,48,1740,0,30,5,6,0,2023,69352,11,19,361,3
150112,8,0,5010,5,25,610,1,23,1,9,1,2023,69359,16,7,49,8
150112,8,1,8010,5,12,1862,0,31,2,11,0,2023,69372,19,12,144,14
150112,8,0,2423,4,0,10290,1,43,1,10,0,2023,69374,17,26,676,3
150112,8,1,7530,5,55,3850,1,35,1,10,0,2023,69376,17,18,324,3
150112,8,1,6420,5,48,2020,1,49,2,6,0,2023,69377,11,38,1444,3
150112,8,1,5219,4,48,957,0,49,2,6,0,2023,69378,11,38,1444,3
150112,8,1,6420,4,48,925,1,23,1,7,0,2023,69379,13,10,100,3
